captcha_text,chr_acc_beam_1,filename,med_b1,predicted_beam_1
v3zi7,5,/kaggle/input/test-colour/test_cleaned_color_resized/v3zi7-0.png,1.0,v3zi7
klmv,3,/kaggle/input/test-colour/test_cleaned_color_resized/klmv-0.png,0.75,k1mv
uiqv,3,/kaggle/input/test-colour/test_cleaned_color_resized/uiqv-0.png,0.75,uidv
isvu,1,/kaggle/input/test-colour/test_cleaned_color_resized/isvu-0.png,0.19999999999999996,16vv0
akc39,5,/kaggle/input/test-colour/test_cleaned_color_resized/akc39-0.png,1.0,akc39
hynvxdz,5,/kaggle/input/test-colour/test_cleaned_color_resized/hynvxdz-0.png,0.7142857142857143,h4nvxd2
4khjkei,7,/kaggle/input/test-colour/test_cleaned_color_resized/4khjkei-0.png,1.0,4khjkei
lq8z87,6,/kaggle/input/test-colour/test_cleaned_color_resized/lq8z87-0.png,1.0,lq8z87
o8y4m,5,/kaggle/input/test-colour/test_cleaned_color_resized/o8y4m-0.png,1.0,o8y4m
7xfza9sy,8,/kaggle/input/test-colour/test_cleaned_color_resized/7xfza9sy-0.png,1.0,7xfza9sy
94k7yft,7,/kaggle/input/test-colour/test_cleaned_color_resized/94k7yft-0.png,1.0,94k7yft
rglu,4,/kaggle/input/test-colour/test_cleaned_color_resized/rglu-0.png,1.0,rglu
fp3l8gy,7,/kaggle/input/test-colour/test_cleaned_color_resized/fp3l8gy-0.png,1.0,fp3l8gy
hvch2er7,6,/kaggle/input/test-colour/test_cleaned_color_resized/hvch2er7-0.png,0.75,hucheer7
ycxb,4,/kaggle/input/test-colour/test_cleaned_color_resized/ycxb-0.png,1.0,ycxb
dlne7,4,/kaggle/input/test-colour/test_cleaned_color_resized/dlne7-0.png,0.8,dine7
8jhd43,5,/kaggle/input/test-colour/test_cleaned_color_resized/8jhd43-0.png,0.8333333333333334,8jhdy3
mh9y,4,/kaggle/input/test-colour/test_cleaned_color_resized/mh9y-0.png,1.0,mh9y
rmlu,3,/kaggle/input/test-colour/test_cleaned_color_resized/rmlu-0.png,0.75,rm1u
9jne,4,/kaggle/input/test-colour/test_cleaned_color_resized/9jne-0.png,1.0,9jne
5541y,5,/kaggle/input/test-colour/test_cleaned_color_resized/5541y-0.png,1.0,5541y
z90sk98,6,/kaggle/input/test-colour/test_cleaned_color_resized/z90sk98-0.png,0.8571428571428572,z9osk98
8cmn,4,/kaggle/input/test-colour/test_cleaned_color_resized/8cmn-0.png,1.0,8cmn
ye3j8osm,6,/kaggle/input/test-colour/test_cleaned_color_resized/ye3j8osm-0.png,0.75,ve3j8o9m
mub4ku,6,/kaggle/input/test-colour/test_cleaned_color_resized/mub4ku-0.png,1.0,mub4ku
916r,4,/kaggle/input/test-colour/test_cleaned_color_resized/916r-0.png,1.0,916r
hb5fz,4,/kaggle/input/test-colour/test_cleaned_color_resized/hb5fz-0.png,0.8,hbsfz
xrgqo,5,/kaggle/input/test-colour/test_cleaned_color_resized/xrgqo-0.png,1.0,xrgqo
x1q3,4,/kaggle/input/test-colour/test_cleaned_color_resized/x1q3-0.png,1.0,x1q3
c5ibod,4,/kaggle/input/test-colour/test_cleaned_color_resized/c5ibod-0.png,0.6666666666666667,c51b0d
zxqlq,5,/kaggle/input/test-colour/test_cleaned_color_resized/zxqlq-0.png,1.0,zxqlq
hbll9,4,/kaggle/input/test-colour/test_cleaned_color_resized/hbll9-0.png,0.8,hbl19
uyj86,4,/kaggle/input/test-colour/test_cleaned_color_resized/uyj86-0.png,0.8,u4j86
w58mucmx,8,/kaggle/input/test-colour/test_cleaned_color_resized/w58mucmx-0.png,1.0,w58mucmx
jldc,2,/kaggle/input/test-colour/test_cleaned_color_resized/jldc-0.png,0.5,1l0c
n5iq,3,/kaggle/input/test-colour/test_cleaned_color_resized/n5iq-0.png,0.75,nsiq
a0vz,4,/kaggle/input/test-colour/test_cleaned_color_resized/a0vz-0.png,1.0,a0vz
tpktuk6,7,/kaggle/input/test-colour/test_cleaned_color_resized/tpktuk6-0.png,1.0,tpktuk6
nviue0w,5,/kaggle/input/test-colour/test_cleaned_color_resized/nviue0w-0.png,0.7142857142857143,nviceow
2flvu7n,5,/kaggle/input/test-colour/test_cleaned_color_resized/2flvu7n-0.png,0.7142857142857143,2f1vo7n
08otejfi,7,/kaggle/input/test-colour/test_cleaned_color_resized/08otejfi-0.png,0.875,0botejfi
uhcn,4,/kaggle/input/test-colour/test_cleaned_color_resized/uhcn-0.png,1.0,uhcn
qgud508,5,/kaggle/input/test-colour/test_cleaned_color_resized/qgud508-0.png,0.7142857142857143,rguds08
8f37hk9,7,/kaggle/input/test-colour/test_cleaned_color_resized/8f37hk9-0.png,1.0,8f37hk9
8kpdpt,6,/kaggle/input/test-colour/test_cleaned_color_resized/8kpdpt-0.png,1.0,8kpdpt
z0b8tc,3,/kaggle/input/test-colour/test_cleaned_color_resized/z0b8tc-0.png,0.5,1o68tc
l42so,4,/kaggle/input/test-colour/test_cleaned_color_resized/l42so-0.png,0.8,lh2so
uiu9qbp,7,/kaggle/input/test-colour/test_cleaned_color_resized/uiu9qbp-0.png,1.0,uiu9qbp
7tei,3,/kaggle/input/test-colour/test_cleaned_color_resized/7tei-0.png,0.75,7tqi
u4b0,4,/kaggle/input/test-colour/test_cleaned_color_resized/u4b0-0.png,1.0,u4b0
0wy4otel,8,/kaggle/input/test-colour/test_cleaned_color_resized/0wy4otel-0.png,1.0,0wy4otel
07z0,4,/kaggle/input/test-colour/test_cleaned_color_resized/07z0-0.png,1.0,07z0
bg2l,3,/kaggle/input/test-colour/test_cleaned_color_resized/bg2l-0.png,0.75,bg2i
wzo7j,5,/kaggle/input/test-colour/test_cleaned_color_resized/wzo7j-0.png,1.0,wzo7j
qkott5f,5,/kaggle/input/test-colour/test_cleaned_color_resized/qkott5f-0.png,0.7142857142857143,gk0tt5f
n3ke,4,/kaggle/input/test-colour/test_cleaned_color_resized/n3ke-0.png,1.0,n3ke
aogwhj3y,7,/kaggle/input/test-colour/test_cleaned_color_resized/aogwhj3y-0.png,0.875,hogwhj3y
05htm,5,/kaggle/input/test-colour/test_cleaned_color_resized/05htm-0.png,1.0,05htm
ugb5g9aw,6,/kaggle/input/test-colour/test_cleaned_color_resized/ugb5g9aw-0.png,0.75,vgb5g3aw
ryjzj0,6,/kaggle/input/test-colour/test_cleaned_color_resized/ryjzj0-0.png,1.0,ryjzj0
4ni1kw,6,/kaggle/input/test-colour/test_cleaned_color_resized/4ni1kw-0.png,1.0,4ni1kw
y2meumjc,1,/kaggle/input/test-colour/test_cleaned_color_resized/y2meumjc-0.png,0.125,u1ke0p54
9w2kf6,6,/kaggle/input/test-colour/test_cleaned_color_resized/9w2kf6-0.png,1.0,9w2kf6
h2vr7,5,/kaggle/input/test-colour/test_cleaned_color_resized/h2vr7-0.png,1.0,h2vr7
8w853lv,7,/kaggle/input/test-colour/test_cleaned_color_resized/8w853lv-0.png,1.0,8w853lv
jm0ed,4,/kaggle/input/test-colour/test_cleaned_color_resized/jm0ed-0.png,0.8,im0ed
oe0eq9,6,/kaggle/input/test-colour/test_cleaned_color_resized/oe0eq9-0.png,1.0,oe0eq9
h1ytmt,6,/kaggle/input/test-colour/test_cleaned_color_resized/h1ytmt-0.png,1.0,h1ytmt
o4hmd0vy,7,/kaggle/input/test-colour/test_cleaned_color_resized/o4hmd0vy-0.png,0.875,04hmd0vy
jwxt8dr,7,/kaggle/input/test-colour/test_cleaned_color_resized/jwxt8dr-0.png,1.0,jwxt8dr
j106yr9,6,/kaggle/input/test-colour/test_cleaned_color_resized/j106yr9-0.png,0.8571428571428572,j1o6yr9
xteqzb6,7,/kaggle/input/test-colour/test_cleaned_color_resized/xteqzb6-0.png,1.0,xteqzb6
btzh,4,/kaggle/input/test-colour/test_cleaned_color_resized/btzh-0.png,1.0,btzh
i3ijtc,6,/kaggle/input/test-colour/test_cleaned_color_resized/i3ijtc-0.png,1.0,i3ijtc
laji,3,/kaggle/input/test-colour/test_cleaned_color_resized/laji-0.png,0.6,1aiji
yyqt6,5,/kaggle/input/test-colour/test_cleaned_color_resized/yyqt6-0.png,1.0,yyqt6
cvlz,3,/kaggle/input/test-colour/test_cleaned_color_resized/cvlz-0.png,0.75,cv1z
2yjiz,5,/kaggle/input/test-colour/test_cleaned_color_resized/2yjiz-0.png,1.0,2yjiz
tbiawn42,7,/kaggle/input/test-colour/test_cleaned_color_resized/tbiawn42-0.png,0.875,tbiavn42
jb5f,4,/kaggle/input/test-colour/test_cleaned_color_resized/jb5f-0.png,1.0,jb5f
knztn8nc,8,/kaggle/input/test-colour/test_cleaned_color_resized/knztn8nc-0.png,1.0,knztn8nc
airp,4,/kaggle/input/test-colour/test_cleaned_color_resized/airp-0.png,1.0,airp
7ch9mno,6,/kaggle/input/test-colour/test_cleaned_color_resized/7ch9mno-0.png,0.8571428571428572,7ch9mn0
26pw3,5,/kaggle/input/test-colour/test_cleaned_color_resized/26pw3-0.png,1.0,26pw3
7q0s9,5,/kaggle/input/test-colour/test_cleaned_color_resized/7q0s9-0.png,1.0,7q0s9
fd1cwfhl,5,/kaggle/input/test-colour/test_cleaned_color_resized/fd1cwfhl-0.png,0.625,fd1cm6ht
5ax4gqv8,8,/kaggle/input/test-colour/test_cleaned_color_resized/5ax4gqv8-0.png,1.0,5ax4gqv8
19hz,4,/kaggle/input/test-colour/test_cleaned_color_resized/19hz-0.png,1.0,19hz
hjbj,3,/kaggle/input/test-colour/test_cleaned_color_resized/hjbj-0.png,0.75,hjbi
6046f2bl,7,/kaggle/input/test-colour/test_cleaned_color_resized/6046f2bl-0.png,0.875,6046f26l
z5bbtky3,8,/kaggle/input/test-colour/test_cleaned_color_resized/z5bbtky3-0.png,1.0,z5bbtky3
srtdls3,5,/kaggle/input/test-colour/test_cleaned_color_resized/srtdls3-0.png,0.7142857142857143,orsdls3
essl,4,/kaggle/input/test-colour/test_cleaned_color_resized/essl-0.png,0.8,ess5l
czffkx6k,8,/kaggle/input/test-colour/test_cleaned_color_resized/czffkx6k-0.png,1.0,czffkx6k
7ro3nfy,7,/kaggle/input/test-colour/test_cleaned_color_resized/7ro3nfy-0.png,1.0,7ro3nfy
9x4a,3,/kaggle/input/test-colour/test_cleaned_color_resized/9x4a-0.png,0.75,9x44
ota71h92,5,/kaggle/input/test-colour/test_cleaned_color_resized/ota71h92-0.png,0.625,0tr7ih92
ugp8m8w,7,/kaggle/input/test-colour/test_cleaned_color_resized/ugp8m8w-0.png,1.0,ugp8m8w
g4pu,4,/kaggle/input/test-colour/test_cleaned_color_resized/g4pu-0.png,1.0,g4pu
f2dmz,4,/kaggle/input/test-colour/test_cleaned_color_resized/f2dmz-0.png,0.8,f2omz
jiw50iak,7,/kaggle/input/test-colour/test_cleaned_color_resized/jiw50iak-0.png,0.875,jlw50iak
2qhqtv2,6,/kaggle/input/test-colour/test_cleaned_color_resized/2qhqtv2-0.png,0.8571428571428572,2qhqts2
fzr6zx,5,/kaggle/input/test-colour/test_cleaned_color_resized/fzr6zx-0.png,0.8333333333333334,fzr62x
5kag,3,/kaggle/input/test-colour/test_cleaned_color_resized/5kag-0.png,0.75,5hag
v74se,5,/kaggle/input/test-colour/test_cleaned_color_resized/v74se-0.png,1.0,v74se
m2i4u,5,/kaggle/input/test-colour/test_cleaned_color_resized/m2i4u-0.png,1.0,m2i4u
d5xs9bnn,8,/kaggle/input/test-colour/test_cleaned_color_resized/d5xs9bnn-0.png,1.0,d5xs9bnn
0n5546,6,/kaggle/input/test-colour/test_cleaned_color_resized/0n5546-0.png,1.0,0n5546
uj33lkgd,7,/kaggle/input/test-colour/test_cleaned_color_resized/uj33lkgd-0.png,0.4117647058823529,uj331kg1kg1g1g1gd
l057d,5,/kaggle/input/test-colour/test_cleaned_color_resized/l057d-0.png,1.0,l057d
exig,4,/kaggle/input/test-colour/test_cleaned_color_resized/exig-0.png,1.0,exig
cczqr7m,6,/kaggle/input/test-colour/test_cleaned_color_resized/cczqr7m-0.png,0.8571428571428572,cc1qr7m
rr38fbsy,5,/kaggle/input/test-colour/test_cleaned_color_resized/rr38fbsy-0.png,0.625,ar3ofbs4
pqpo,4,/kaggle/input/test-colour/test_cleaned_color_resized/pqpo-0.png,1.0,pqpo
nf3w3,5,/kaggle/input/test-colour/test_cleaned_color_resized/nf3w3-0.png,1.0,nf3w3
f40duv,6,/kaggle/input/test-colour/test_cleaned_color_resized/f40duv-0.png,1.0,f40duv
57mwra,5,/kaggle/input/test-colour/test_cleaned_color_resized/57mwra-0.png,0.8333333333333334,67mwra
set7eeo,7,/kaggle/input/test-colour/test_cleaned_color_resized/set7eeo-0.png,1.0,set7eeo
xxgu8su,6,/kaggle/input/test-colour/test_cleaned_color_resized/xxgu8su-0.png,0.8571428571428572,xxgu85u
w2s9,3,/kaggle/input/test-colour/test_cleaned_color_resized/w2s9-0.png,0.75,w259
fxakx8,6,/kaggle/input/test-colour/test_cleaned_color_resized/fxakx8-0.png,1.0,fxakx8
t9qaw8a5,8,/kaggle/input/test-colour/test_cleaned_color_resized/t9qaw8a5-0.png,1.0,t9qaw8a5
fazgm,4,/kaggle/input/test-colour/test_cleaned_color_resized/fazgm-0.png,0.8,faz6m
i4yahaly,8,/kaggle/input/test-colour/test_cleaned_color_resized/i4yahaly-0.png,1.0,i4yahaly
zddt,4,/kaggle/input/test-colour/test_cleaned_color_resized/zddt-0.png,1.0,zddt
1wu0cul,5,/kaggle/input/test-colour/test_cleaned_color_resized/1wu0cul-0.png,0.7142857142857143,1wv0cu1
2rs4jvyr,8,/kaggle/input/test-colour/test_cleaned_color_resized/2rs4jvyr-0.png,0.8888888888888888,2rs4juvyr
wnjl3z,6,/kaggle/input/test-colour/test_cleaned_color_resized/wnjl3z-0.png,1.0,wnjl3z
ltqqjs5,3,/kaggle/input/test-colour/test_cleaned_color_resized/ltqqjs5-0.png,0.2857142857142857,itqai5j
nz0v7,5,/kaggle/input/test-colour/test_cleaned_color_resized/nz0v7-0.png,1.0,nz0v7
wrs4,4,/kaggle/input/test-colour/test_cleaned_color_resized/wrs4-0.png,1.0,wrs4
jlahg07,7,/kaggle/input/test-colour/test_cleaned_color_resized/jlahg07-0.png,1.0,jlahg07
awsb9x,6,/kaggle/input/test-colour/test_cleaned_color_resized/awsb9x-0.png,1.0,awsb9x
sqjhrz5e,8,/kaggle/input/test-colour/test_cleaned_color_resized/sqjhrz5e-0.png,1.0,sqjhrz5e
kxvy5v,6,/kaggle/input/test-colour/test_cleaned_color_resized/kxvy5v-0.png,1.0,kxvy5v
pkgt,4,/kaggle/input/test-colour/test_cleaned_color_resized/pkgt-0.png,1.0,pkgt
upkljb,5,/kaggle/input/test-colour/test_cleaned_color_resized/upkljb-0.png,0.8333333333333334,upk1jb
api94,5,/kaggle/input/test-colour/test_cleaned_color_resized/api94-0.png,1.0,api94
w34gghin,8,/kaggle/input/test-colour/test_cleaned_color_resized/w34gghin-0.png,1.0,w34gghin
rrfuwfhu,8,/kaggle/input/test-colour/test_cleaned_color_resized/rrfuwfhu-0.png,1.0,rrfuwfhu
0w0pankd,8,/kaggle/input/test-colour/test_cleaned_color_resized/0w0pankd-0.png,1.0,0w0pankd
3eyys,5,/kaggle/input/test-colour/test_cleaned_color_resized/3eyys-0.png,1.0,3eyys
7juo675,7,/kaggle/input/test-colour/test_cleaned_color_resized/7juo675-0.png,1.0,7juo675
yf2u99j,7,/kaggle/input/test-colour/test_cleaned_color_resized/yf2u99j-0.png,1.0,yf2u99j
4b3eze4x,5,/kaggle/input/test-colour/test_cleaned_color_resized/4b3eze4x-0.png,0.625,tb3e2etx
ipqyqd,6,/kaggle/input/test-colour/test_cleaned_color_resized/ipqyqd-0.png,1.0,ipqyqd
wopik,5,/kaggle/input/test-colour/test_cleaned_color_resized/wopik-0.png,1.0,wopik
63zdn,5,/kaggle/input/test-colour/test_cleaned_color_resized/63zdn-0.png,1.0,63zdn
0rw4sjk,3,/kaggle/input/test-colour/test_cleaned_color_resized/0rw4sjk-0.png,0.4285714285714286,opw45jx
dnstkc6,7,/kaggle/input/test-colour/test_cleaned_color_resized/dnstkc6-0.png,1.0,dnstkc6
6jgczv,3,/kaggle/input/test-colour/test_cleaned_color_resized/6jgczv-0.png,0.5,6jqcr
t4ls,4,/kaggle/input/test-colour/test_cleaned_color_resized/t4ls-0.png,1.0,t4ls
am1jamnx,8,/kaggle/input/test-colour/test_cleaned_color_resized/am1jamnx-0.png,1.0,am1jamnx
wlt1oo,4,/kaggle/input/test-colour/test_cleaned_color_resized/wlt1oo-0.png,0.6666666666666667,wltio0
e00w1ndt,8,/kaggle/input/test-colour/test_cleaned_color_resized/e00w1ndt-0.png,1.0,e00w1ndt
alj0qd,6,/kaggle/input/test-colour/test_cleaned_color_resized/alj0qd-0.png,1.0,alj0qd
g50tnn,5,/kaggle/input/test-colour/test_cleaned_color_resized/g50tnn-0.png,0.8333333333333334,g5otnn
2fyohm,6,/kaggle/input/test-colour/test_cleaned_color_resized/2fyohm-0.png,1.0,2fyohm
vcz077,6,/kaggle/input/test-colour/test_cleaned_color_resized/vcz077-0.png,1.0,vcz077
ibx6gub,7,/kaggle/input/test-colour/test_cleaned_color_resized/ibx6gub-0.png,1.0,ibx6gub
l1mhs4d,3,/kaggle/input/test-colour/test_cleaned_color_resized/l1mhs4d-0.png,0.4285714285714286,lim4540
7h0a,4,/kaggle/input/test-colour/test_cleaned_color_resized/7h0a-0.png,1.0,7h0a
0rlbarm,5,/kaggle/input/test-colour/test_cleaned_color_resized/0rlbarm-0.png,0.7142857142857143,orl8arm
w6nxw1h,7,/kaggle/input/test-colour/test_cleaned_color_resized/w6nxw1h-0.png,1.0,w6nxw1h
co6pmuf,7,/kaggle/input/test-colour/test_cleaned_color_resized/co6pmuf-0.png,1.0,co6pmuf
w4tabh,6,/kaggle/input/test-colour/test_cleaned_color_resized/w4tabh-0.png,1.0,w4tabh
91v56clg,4,/kaggle/input/test-colour/test_cleaned_color_resized/91v56clg-0.png,0.5,9li56ol4
5buf,2,/kaggle/input/test-colour/test_cleaned_color_resized/5buf-0.png,0.5,56u4
wcjoxp,5,/kaggle/input/test-colour/test_cleaned_color_resized/wcjoxp-0.png,0.8333333333333334,wcj0xp
q41i,4,/kaggle/input/test-colour/test_cleaned_color_resized/q41i-0.png,1.0,q41i
aettyxdl,5,/kaggle/input/test-colour/test_cleaned_color_resized/aettyxdl-0.png,0.625,a0t1yxd1
a09mmm,5,/kaggle/input/test-colour/test_cleaned_color_resized/a09mmm-0.png,0.8333333333333334,ao9mmm
etfjev,6,/kaggle/input/test-colour/test_cleaned_color_resized/etfjev-0.png,1.0,etfjev
gq9od,4,/kaggle/input/test-colour/test_cleaned_color_resized/gq9od-0.png,0.8,gq90d
k4vst,3,/kaggle/input/test-colour/test_cleaned_color_resized/k4vst-0.png,0.6,h4ust
kzsv,4,/kaggle/input/test-colour/test_cleaned_color_resized/kzsv-0.png,1.0,kzsv
8jyb,3,/kaggle/input/test-colour/test_cleaned_color_resized/8jyb-0.png,0.75,8j9b
8wcq,3,/kaggle/input/test-colour/test_cleaned_color_resized/8wcq-0.png,0.75,8wco
6oqlrct,7,/kaggle/input/test-colour/test_cleaned_color_resized/6oqlrct-0.png,1.0,6oqlrct
8vj93y,6,/kaggle/input/test-colour/test_cleaned_color_resized/8vj93y-0.png,1.0,8vj93y
rfg39h87,8,/kaggle/input/test-colour/test_cleaned_color_resized/rfg39h87-0.png,1.0,rfg39h87
n2u7imro,8,/kaggle/input/test-colour/test_cleaned_color_resized/n2u7imro-0.png,1.0,n2u7imro
jo9x,4,/kaggle/input/test-colour/test_cleaned_color_resized/jo9x-0.png,1.0,jo9x
96wm,4,/kaggle/input/test-colour/test_cleaned_color_resized/96wm-0.png,1.0,96wm
i3reuje,7,/kaggle/input/test-colour/test_cleaned_color_resized/i3reuje-0.png,1.0,i3reuje
wbbou83,5,/kaggle/input/test-colour/test_cleaned_color_resized/wbbou83-0.png,0.7142857142857143,w8ou83
adjw,4,/kaggle/input/test-colour/test_cleaned_color_resized/adjw-0.png,1.0,adjw
krs0x,5,/kaggle/input/test-colour/test_cleaned_color_resized/krs0x-0.png,1.0,krs0x
2x7qps0,7,/kaggle/input/test-colour/test_cleaned_color_resized/2x7qps0-0.png,1.0,2x7qps0
m83m1d6o,8,/kaggle/input/test-colour/test_cleaned_color_resized/m83m1d6o-0.png,1.0,m83m1d6o
7jb15,3,/kaggle/input/test-colour/test_cleaned_color_resized/7jb15-0.png,0.6,1lb15
8954,4,/kaggle/input/test-colour/test_cleaned_color_resized/8954-0.png,1.0,8954
0u4aj,4,/kaggle/input/test-colour/test_cleaned_color_resized/0u4aj-0.png,0.8,ou4aj
f9e4h7,6,/kaggle/input/test-colour/test_cleaned_color_resized/f9e4h7-0.png,1.0,f9e4h7
eqenl,5,/kaggle/input/test-colour/test_cleaned_color_resized/eqenl-0.png,1.0,eqenl
6cn8khq,6,/kaggle/input/test-colour/test_cleaned_color_resized/6cn8khq-0.png,0.75,6cn8hhhq
duloh3n6,6,/kaggle/input/test-colour/test_cleaned_color_resized/duloh3n6-0.png,0.75,uulvh3n6
gksyty,2,/kaggle/input/test-colour/test_cleaned_color_resized/gksyty-0.png,0.33333333333333337,ykoutu
ja6j,4,/kaggle/input/test-colour/test_cleaned_color_resized/ja6j-0.png,1.0,ja6j
2o6f,3,/kaggle/input/test-colour/test_cleaned_color_resized/2o6f-0.png,0.75,206f
9l7bkna,5,/kaggle/input/test-colour/test_cleaned_color_resized/9l7bkna-0.png,0.7142857142857143,917bkno
gmlevzei,7,/kaggle/input/test-colour/test_cleaned_color_resized/gmlevzei-0.png,0.875,gmcevzei
yaakp,5,/kaggle/input/test-colour/test_cleaned_color_resized/yaakp-0.png,1.0,yaakp
e2yb5pxs,3,/kaggle/input/test-colour/test_cleaned_color_resized/e2yb5pxs-0.png,0.375,ezv05dns
45weu,3,/kaggle/input/test-colour/test_cleaned_color_resized/45weu-0.png,0.6,45vfu
xr47ewz,6,/kaggle/input/test-colour/test_cleaned_color_resized/xr47ewz-0.png,0.8571428571428572,xr47ew1
xx8ncv,3,/kaggle/input/test-colour/test_cleaned_color_resized/xx8ncv-0.png,0.5,h8ncu
wff13mpg,8,/kaggle/input/test-colour/test_cleaned_color_resized/wff13mpg-0.png,1.0,wff13mpg
pwarq,5,/kaggle/input/test-colour/test_cleaned_color_resized/pwarq-0.png,1.0,pwarq
mulv,4,/kaggle/input/test-colour/test_cleaned_color_resized/mulv-0.png,1.0,mulv
uv4a9chi,7,/kaggle/input/test-colour/test_cleaned_color_resized/uv4a9chi-0.png,0.875,uu4a9chi
chle6v3,7,/kaggle/input/test-colour/test_cleaned_color_resized/chle6v3-0.png,1.0,chle6v3
uetvc,3,/kaggle/input/test-colour/test_cleaned_color_resized/uetvc-0.png,0.6,ufivc
aybws,4,/kaggle/input/test-colour/test_cleaned_color_resized/aybws-0.png,0.8,aybw5
whgainm,6,/kaggle/input/test-colour/test_cleaned_color_resized/whgainm-0.png,0.8571428571428572,whgaim
sie729,5,/kaggle/input/test-colour/test_cleaned_color_resized/sie729-0.png,0.8333333333333334,sic729
dlu4,4,/kaggle/input/test-colour/test_cleaned_color_resized/dlu4-0.png,1.0,dlu4
n4oomt,6,/kaggle/input/test-colour/test_cleaned_color_resized/n4oomt-0.png,1.0,n4oomt
2w02hmo,7,/kaggle/input/test-colour/test_cleaned_color_resized/2w02hmo-0.png,1.0,2w02hmo
n4exm,5,/kaggle/input/test-colour/test_cleaned_color_resized/n4exm-0.png,1.0,n4exm
lweba0d0,6,/kaggle/input/test-colour/test_cleaned_color_resized/lweba0d0-0.png,0.6666666666666667,lwe8p0d0o
tyi9zcn,7,/kaggle/input/test-colour/test_cleaned_color_resized/tyi9zcn-0.png,1.0,tyi9zcn
q4oqzm,6,/kaggle/input/test-colour/test_cleaned_color_resized/q4oqzm-0.png,1.0,q4oqzm
3sfzj,3,/kaggle/input/test-colour/test_cleaned_color_resized/3sfzj-0.png,0.6,35f2j
jrn2j,5,/kaggle/input/test-colour/test_cleaned_color_resized/jrn2j-0.png,1.0,jrn2j
hptym6,4,/kaggle/input/test-colour/test_cleaned_color_resized/hptym6-0.png,0.6666666666666667,4pty46
zfqd1d,6,/kaggle/input/test-colour/test_cleaned_color_resized/zfqd1d-0.png,1.0,zfqd1d
llftqg0,6,/kaggle/input/test-colour/test_cleaned_color_resized/llftqg0-0.png,0.8571428571428572,llftqc0
pee1017g,8,/kaggle/input/test-colour/test_cleaned_color_resized/pee1017g-0.png,1.0,pee1017g
ydjf,4,/kaggle/input/test-colour/test_cleaned_color_resized/ydjf-0.png,1.0,ydjf
vled8,5,/kaggle/input/test-colour/test_cleaned_color_resized/vled8-0.png,1.0,vled8
kp7km1da,7,/kaggle/input/test-colour/test_cleaned_color_resized/kp7km1da-0.png,0.875,kp7kmida
dkpffz3i,8,/kaggle/input/test-colour/test_cleaned_color_resized/dkpffz3i-0.png,1.0,dkpffz3i
74d5nqg7,6,/kaggle/input/test-colour/test_cleaned_color_resized/74d5nqg7-0.png,0.75,74d5n067
p43o3hs,6,/kaggle/input/test-colour/test_cleaned_color_resized/p43o3hs-0.png,0.8571428571428572,p43o3h5
9pzd05,6,/kaggle/input/test-colour/test_cleaned_color_resized/9pzd05-0.png,1.0,9pzd05
ci2yg,3,/kaggle/input/test-colour/test_cleaned_color_resized/ci2yg-0.png,0.6,ciw4g
3smh1i,5,/kaggle/input/test-colour/test_cleaned_color_resized/3smh1i-0.png,0.8333333333333334,3smhli
ne0kvc,3,/kaggle/input/test-colour/test_cleaned_color_resized/ne0kvc-0.png,0.4285714285714286,me0avve
ptp4m,5,/kaggle/input/test-colour/test_cleaned_color_resized/ptp4m-0.png,1.0,ptp4m
fmxc,3,/kaggle/input/test-colour/test_cleaned_color_resized/fmxc-0.png,0.75,emxc
345ar,5,/kaggle/input/test-colour/test_cleaned_color_resized/345ar-0.png,1.0,345ar
npuqcj7p,8,/kaggle/input/test-colour/test_cleaned_color_resized/npuqcj7p-0.png,1.0,npuqcj7p
lv8m9l,5,/kaggle/input/test-colour/test_cleaned_color_resized/lv8m9l-0.png,0.8333333333333334,1v8m9l
leetgs6,6,/kaggle/input/test-colour/test_cleaned_color_resized/leetgs6-0.png,0.8571428571428572,leetgsg
dpsf5sd,7,/kaggle/input/test-colour/test_cleaned_color_resized/dpsf5sd-0.png,1.0,dpsf5sd
nke03,5,/kaggle/input/test-colour/test_cleaned_color_resized/nke03-0.png,1.0,nke03
celi0l6c,7,/kaggle/input/test-colour/test_cleaned_color_resized/celi0l6c-0.png,0.875,celi0lgc
zsauik50,6,/kaggle/input/test-colour/test_cleaned_color_resized/zsauik50-0.png,0.75,z5auik5o
0nq0e,4,/kaggle/input/test-colour/test_cleaned_color_resized/0nq0e-0.png,0.8,0nqoe
j6q0mhv,7,/kaggle/input/test-colour/test_cleaned_color_resized/j6q0mhv-0.png,0.875,j6q0mhhv
mlx7,3,/kaggle/input/test-colour/test_cleaned_color_resized/mlx7-0.png,0.75,mix7
k3zrl0ee,7,/kaggle/input/test-colour/test_cleaned_color_resized/k3zrl0ee-0.png,0.875,k3zr10ee
i2ximgo,6,/kaggle/input/test-colour/test_cleaned_color_resized/i2ximgo-0.png,0.8571428571428572,i2ximg0
3ltl6jon,7,/kaggle/input/test-colour/test_cleaned_color_resized/3ltl6jon-0.png,0.875,3ltl6j0n
uobiz,3,/kaggle/input/test-colour/test_cleaned_color_resized/uobiz-0.png,0.6,v0biz
c61s,4,/kaggle/input/test-colour/test_cleaned_color_resized/c61s-0.png,1.0,c61s
f5rf7a9,4,/kaggle/input/test-colour/test_cleaned_color_resized/f5rf7a9-0.png,0.5714285714285714,k5nf2a9
