filename,captcha_text,predicted_text,predicted_text_printed,cleaned_predicted_text,cleaned_predicted_text_printed,chr_acc_hw,chr_acc_p
/kaggle/input/test-black/test_cleaned_black_resized/29bgk-0.png,29bgk,. 2 9 b. g. k. 1,29BQK,29bgk1,29bqk,5,4
/kaggle/input/test-black/test_cleaned_black_resized/4sc9-0.png,4sc9,2. A.S.C.O.,ASC9,2asco,asc9,0,3
/kaggle/input/test-black/test_cleaned_black_resized/p8b2vg-0.png,p8b2vg,# pH & the best of the best of the best ever,P86709,phthebestofthebestofthebestever,p86709,1,2
/kaggle/input/test-black/test_cleaned_black_resized/ckowcc3w-0.png,ckowcc3w,0/ K. 0. W. 0. 3 W.,C K @ W @ 0 3 W,0k0w03w,ckw03w,2,2
/kaggle/input/test-black/test_cleaned_black_resized/43uquhed-0.png,43uquhed,a 3 u q u.n.a ed,A3 0 Q U B ED,a3uqunaed,a30qubed,4,5
/kaggle/input/test-black/test_cleaned_black_resized/xlanpnt-0.png,xlanpnt,X.L.A.N.P.N.T.,KLAMPMT,xlanpnt,klampmt,7,4
/kaggle/input/test-black/test_cleaned_black_resized/2v2n13je-0.png,2v2n13je,2 V.2n.1 3 )E,EVEN18JE,2v2n13e,even18je,6,5
/kaggle/input/test-black/test_cleaned_black_resized/mbbip-0.png,mbbip,# Mr. B. B. I.P.,WW B BLIP,mrbbip,wwbblip,2,1
/kaggle/input/test-black/test_cleaned_black_resized/0pv2w1t-0.png,0pv2w1t,O P.P.V.2 W.T.,OPVEWIT,oppv2wt,opvewit,2,4
/kaggle/input/test-black/test_cleaned_black_resized/lszeci-0.png,lszeci,I #S -S.S. Z -E.C. I,IS Z E C,issszeci,iszec,1,4
/kaggle/input/test-black/test_cleaned_black_resized/1bu55hc-0.png,1bu55hc,7 BU 55HC.,1805500,7bu55hc,1805500,6,3
/kaggle/input/test-black/test_cleaned_black_resized/zqdfto-0.png,zqdfto,# eight to,*QGITA,eightto,qgita,1,0
/kaggle/input/test-black/test_cleaned_black_resized/p91f1mry-0.png,p91f1mry,. p.9 1 f.1m.r.y.,POIFLMRY,p91f1mry,poiflmry,8,5
/kaggle/input/test-black/test_cleaned_black_resized/lva2bqcz-0.png,lva2bqcz,Loyal v.U.A.A.2.B.D.C.2.,L V A 2 B U C Z,loyalvuaa2bdc2,lva2bucz,1,7
/kaggle/input/test-black/test_cleaned_black_resized/qendxna-0.png,qendxna,n. E.M.O.S.P.P.,ITEM****,nemospp,item,1,0
/kaggle/input/test-black/test_cleaned_black_resized/7v1pp-0.png,7v1pp,7 V 1p.p.,7 V 1 P P,7v1pp,7v1pp,5,5
/kaggle/input/test-black/test_cleaned_black_resized/u0xb0l4k-0.png,u0xb0l4k,"a. 0,0x.b.o.1a.k.k",@ 0 X 6 0 1 @ 4,a00xbo1akk,0x6014,1,0
/kaggle/input/test-black/test_cleaned_black_resized/x6i6k-0.png,x6i6k,T E I O K,* 6 1 6 K,teiok,616k,2,0
/kaggle/input/test-black/test_cleaned_black_resized/be1nxzo-0.png,be1nxzo,53 15' 57' N 1/ 24' 50,BE1NXZO,531557n12450,be1nxzo,1,7
/kaggle/input/test-black/test_cleaned_black_resized/b4bo0u-0.png,b4bo0u,B 4 B 0 0 U.,B4B000,b4b00u,b4b000,5,4
/kaggle/input/test-black/test_cleaned_black_resized/xze1h-0.png,xze1h,ex # Z.E. 1. H.,X Z E 1 H,exze1h,xze1h,0,5
/kaggle/input/test-black/test_cleaned_black_resized/30znefk-0.png,30znefk,3 0 2 ) 0.1 K.K.,@ 0 1 0 0 F K,30201kk,0100fk,3,0
/kaggle/input/test-black/test_cleaned_black_resized/zszdczic-0.png,zszdczic,z. S.S. Z. D.C.Z.C.,Z S Z D ( Z I C,zsszdczc,zszdzic,3,4
/kaggle/input/test-black/test_cleaned_black_resized/1ewgub4-0.png,1ewgub4,I E. W.G.U.B.A,LE W G U B 4,iewguba,lewgub4,5,6
/kaggle/input/test-black/test_cleaned_black_resized/g0lfj-0.png,g0lfj,"# going to the People . """,8019J,goingtothepeople,8019j,1,2
/kaggle/input/test-black/test_cleaned_black_resized/4g453z3p-0.png,4g453z3p,4. G.4 5.3 2 3 p.,4 G 4 5 3 Z 3 P,4g45323p,4g453z3p,7,8
/kaggle/input/test-black/test_cleaned_black_resized/rgv02-0.png,rgv02,R G.V.O.2 .,R6V02,rgvo2,r6v02,4,4
/kaggle/input/test-black/test_cleaned_black_resized/327gm-0.png,327gm,3 2 7.G.M,3 2 7 G M,327gm,327gm,5,5
/kaggle/input/test-black/test_cleaned_black_resized/swrd36-0.png,swrd36,s w r d 3 G.,SWRID36,swrd3g,swrid36,5,3
/kaggle/input/test-black/test_cleaned_black_resized/8ej7j-0.png,8ej7j,. 0.8e.j7 ;000,BEJ7|,08ej7000,bej7,0,3
/kaggle/input/test-black/test_cleaned_black_resized/yeak-0.png,yeak,# yet yet E.A.K00000,YEAK,yetyeteak00000,yeak,2,4
/kaggle/input/test-black/test_cleaned_black_resized/k0j12hf-0.png,k0j12hf,K O.J 1 2 H.F.,K O J 1 2 H F,koj12hf,koj12hf,6,6
/kaggle/input/test-black/test_cleaned_black_resized/nyrp9e-0.png,nyrp9e,Macky . H.P.S.E,!!,mackyhpse,,0,0
/kaggle/input/test-black/test_cleaned_black_resized/ikni4lb-0.png,ikni4lb,. I know . N.I.4 L.B.,HKN14LB,iknowni4lb,hkn14lb,3,5
/kaggle/input/test-black/test_cleaned_black_resized/pssgydfm-0.png,pssgydfm,2 0 pssgydom .,PASS@YOFM,20pssgydom,passyofm,0,5
/kaggle/input/test-black/test_cleaned_black_resized/mlqf-0.png,mlqf,. m.c. 4.E.,M (4L,mc4e,m4l,1,1
/kaggle/input/test-black/test_cleaned_black_resized/y3ux06-0.png,y3ux06,""" Y 3.U X.O.B.",Y3 UX06,y3uxob,y3ux06,4,6
/kaggle/input/test-black/test_cleaned_black_resized/95j98se-0.png,95j98se,. 95 ) 98se.,95|98SE,9598se,9598se,2,2
/kaggle/input/test-black/test_cleaned_black_resized/d6jceo-0.png,d6jceo,"0/6.6,6,6,",0.77 V,06666,077v,1,0
/kaggle/input/test-black/test_cleaned_black_resized/xvowfg-0.png,xvowfg,X V.O.E.F.G.,X 1 0%FG,xvoefg,x10fg,5,1
/kaggle/input/test-black/test_cleaned_black_resized/8yeix3b2-0.png,8yeix3b2,a b. B.V.E.T.X3B.2,8VCLX308,abbvetx3b2,8vclx308,0,3
/kaggle/input/test-black/test_cleaned_black_resized/n4yvfz-0.png,n4yvfz,""" p.m.2r. ? 2.",MAS /4,pm2r2,mas4,0,0
/kaggle/input/test-black/test_cleaned_black_resized/9y4j9qb5-0.png,9y4j9qb5,""" 94 4 ) 9 q.b.",944J9965,9449qb,944j9965,2,5
/kaggle/input/test-black/test_cleaned_black_resized/skxhclvy-0.png,skxhclvy,ask # # #,SRXSELVG,ask,srxselvg,0,4
/kaggle/input/test-black/test_cleaned_black_resized/l2qgx6-0.png,l2qgx6,L 2 0.G.H.G.,L2 0 6 N G,l20ghg,l206ng,3,2
/kaggle/input/test-black/test_cleaned_black_resized/7f3t77yk-0.png,7f3t77yk,7 & 3 & 2 7 y & k,7 X 3 * 1 7 4 6,7327yk,7x31746,1,3
/kaggle/input/test-black/test_cleaned_black_resized/ah9z-0.png,ah9z,also he has a,TABLE,alsohehasa,table,1,0
/kaggle/input/test-black/test_cleaned_black_resized/iwbeu-0.png,iwbeu,I wish to be,1 W B E U,iwishtobe,1wbeu,2,4
/kaggle/input/test-black/test_cleaned_black_resized/kg8qx9v2-0.png,kg8qx9v2,# it go & B.A.H.G.2.,N98WW902,itgobahg2,n98ww902,0,3
/kaggle/input/test-black/test_cleaned_black_resized/83ii1ma7-0.png,83ii1ma7,# 0 3. I.I.T.M.O.T.,031100,03iitmot,031100,4,1
/kaggle/input/test-black/test_cleaned_black_resized/zdoblf-0.png,zdoblf,2D D.B.L.,20061^,2ddbl,20061,3,0
/kaggle/input/test-black/test_cleaned_black_resized/q9mqu13-0.png,q9mqu13,ca 9.m.c2.U.1.3,Q 9 M Q U 1 3,ca9mc2u13,q9mqu13,0,7
/kaggle/input/test-black/test_cleaned_black_resized/11nm-0.png,11nm,1 1n.m.,11MM,11nm,11mm,4,3
/kaggle/input/test-black/test_cleaned_black_resized/85yt3-0.png,85yt3,# 0.5 H.S.S.S.S.S.,05&&,05hsssss,05,1,1
/kaggle/input/test-black/test_cleaned_black_resized/yfqf-0.png,yfqf,2 1st of 2,MQFF,21stof2,mqff,0,1
/kaggle/input/test-black/test_cleaned_black_resized/gj8s-0.png,gj8s,"# going job ,",9JQ:,goingjob,9jq,1,1
/kaggle/input/test-black/test_cleaned_black_resized/wybb-0.png,wybb,W.S.YY - BUARD B.B.B.B.B.B.,W Y B B,wsyybuardbbbbbb,wybb,1,4
/kaggle/input/test-black/test_cleaned_black_resized/8z5y-0.png,8z5y,1961 62,ITIT,196162,itit,0,0
/kaggle/input/test-black/test_cleaned_black_resized/zrfa0m0j-0.png,zrfa0m0j,# ZRF AONIO J ...,ZRFA0NOJ,zrfaonioj,zrfa0noj,4,6
/kaggle/input/test-black/test_cleaned_black_resized/xptpi-0.png,xptpi,""" If # I ? I am",1/2/1/17,ifiiam,12117,0,0
/kaggle/input/test-black/test_cleaned_black_resized/rv3io-0.png,rv3io,r. W. 3.i.o,RM 3.10,rw3io,rm310,4,2
/kaggle/input/test-black/test_cleaned_black_resized/1cfa40wy-0.png,1cfa40wy,N.C.P.a.a.O.6.e.r.,NO (@ 0.4,ncpaao6er,no04,2,0
/kaggle/input/test-black/test_cleaned_black_resized/xhqxfi-0.png,xhqxfi,t.r.r. 7.r.r.r.i.,+ + 9 X 7 1,trr7rrri,9x71,0,0
/kaggle/input/test-black/test_cleaned_black_resized/0sia-0.png,0sia,0 5.2/,0.50,052,050,1,1
/kaggle/input/test-black/test_cleaned_black_resized/mkb7-1.png,mkb7,.0 m.k.h.T.,MMKLT,0mkht,mmklt,0,1
/kaggle/input/test-black/test_cleaned_black_resized/1ozltu-0.png,1ozltu,f. 0.O.C.U.C.S.,TOTAL,f0ocucs,total,0,1
/kaggle/input/test-black/test_cleaned_black_resized/p1ci63-0.png,p1ci63,P.1 C.I.6.3,P 1 C 1 6 3,p1ci63,p1c163,6,5
/kaggle/input/test-black/test_cleaned_black_resized/7q0agge-0.png,7q0agge,1999 2000 2000 2000 2000s ago 2000s 2000s,700AGG8,19992000200020002000sago2000s2000s,700agg8,0,5
/kaggle/input/test-black/test_cleaned_black_resized/66yeec0o-0.png,66yeec0o,-663-66-,66YEECOD,66366,66yeecod,2,6
/kaggle/input/test-black/test_cleaned_black_resized/lsapv-0.png,lsapv,2 2 2 2 Sappy 3/,ASAPW,2222sappy3,asapw,0,3
/kaggle/input/test-black/test_cleaned_black_resized/dr1f-0.png,dr1f,a member of the Doctor Rally Tour Festival which was,OR1F,amemberofthedoctorrallytourfestivalwhichwas,or1f,0,3
/kaggle/input/test-black/test_cleaned_black_resized/7qbyo-0.png,7qbyo,27 Q B.Y.O.,7QBY0,27qbyo,7qby0,0,4
/kaggle/input/test-black/test_cleaned_black_resized/dydqsftd-0.png,dydqsftd,D Y D Q S.F.T.D.,DYDOSFTD,dydqsftd,dydosftd,8,7
/kaggle/input/test-black/test_cleaned_black_resized/bksz4-0.png,bksz4,"stock . Back S.Z 4,000",BK5Z4,stockbacksz4000,bk5z4,0,4
/kaggle/input/test-black/test_cleaned_black_resized/bf90d36-0.png,bf90d36,0 ft 0. 0 in. 0 in,DF @ 0 0 0 @,0ft00in0in,df000,2,2
/kaggle/input/test-black/test_cleaned_black_resized/w8soc-0.png,w8soc,""" W. - D. S. 0 )",ITEM,wds0,item,2,0
/kaggle/input/test-black/test_cleaned_black_resized/l9b4cou6-0.png,l9b4cou6,2- ( 9 B.C 2/1 B.,L90ACOUR,29bc21b,l90acour,2,5
/kaggle/input/test-black/test_cleaned_black_resized/w0brzjyz-0.png,w0brzjyz,snobrzyk .,W06721VE,snobrzyk,w06721ve,1,2
/kaggle/input/test-black/test_cleaned_black_resized/vv4odhq6-0.png,vv4odhq6,r.r. 4 or d.2r. 4/5,V V 4 0 d h q 6,rr4ord2r45,vv40dhq6,2,7
/kaggle/input/test-black/test_cleaned_black_resized/ls3d-0.png,ls3d,# L.S.3D.,LS3D,ls3d,ls3d,4,4
/kaggle/input/test-black/test_cleaned_black_resized/mc01-0.png,mc01,2021 axol 0 0,9:0,2021axol00,90,1,0
/kaggle/input/test-black/test_cleaned_black_resized/fyhq8-0.png,fyhq8,a member of the Year of Honor of the British Parliament,PAY/QUE,amemberoftheyearofhonorofthebritishparliament,payque,0,1
/kaggle/input/test-black/test_cleaned_black_resized/hwev766-0.png,hwev766,h so e s 1/ 6-6,H * E N 16 6,hsoes166,hen166,2,2
/kaggle/input/test-black/test_cleaned_black_resized/ja37ao13-0.png,ja37ao13,J A.B.7 A.1B.B.B.,JA 3 Z A @ 1 3,jab7a1bbb,ja3za13,4,4
/kaggle/input/test-black/test_cleaned_black_resized/ulb7ir-0.png,ulb7ir,will be both . It is,# 1b 1/1,willbebothitis,1b11,0,0
/kaggle/input/test-black/test_cleaned_black_resized/ugvgbp9-0.png,ugvgbp9,U.G.U.G.P.O.,UG VG8P9,ugugpo,ugvg8p9,3,6
/kaggle/input/test-black/test_cleaned_black_resized/gw3l-0.png,gw3l,# # F.M.Y (,/01/,fmy,01,0,0
/kaggle/input/test-black/test_cleaned_black_resized/vbj0ok-0.png,vbj0ok,W.B.B.B.B.B.D.B.,WBJORK,wbbbbbdb,wbjork,1,3
/kaggle/input/test-black/test_cleaned_black_resized/l9j1ovuz-0.png,l9j1ovuz,L 9 )I0V U.Z,L9JIOVUZ,l9i0vuz,l9jiovuz,2,7
/kaggle/input/test-black/test_cleaned_black_resized/62h2rq-0.png,62h2rq,6 2 H.2R.Q,G 2 H 2 R Q,62h2rq,g2h2rq,6,5
/kaggle/input/test-black/test_cleaned_black_resized/7yd13j-0.png,7yd13j,"0-0007,olds ;",74498,00007olds,74498,0,1
/kaggle/input/test-black/test_cleaned_black_resized/cwwtxxdn-0.png,cwwtxxdn,c. W. W.T.X.O.N.,C WWW T X X D N,cwwtxon,cwwwtxxdn,5,4
/kaggle/input/test-black/test_cleaned_black_resized/hxtahp3-0.png,hxtahp3,""" . Next abre 3.",EXTAHP3,nextabre3,extahp3,0,6
/kaggle/input/test-black/test_cleaned_black_resized/kwwf5-0.png,kwwf5,# he we see if 5 -,WWW.KRS,heweseeif5,wwwkrs,1,2
/kaggle/input/test-black/test_cleaned_black_resized/5fx3r3h-0.png,5fx3r3h,"# 37""X3.3X2",1/17/18,37x33x2,11718,2,0
/kaggle/input/test-black/test_cleaned_black_resized/8xbs5m1-0.png,8xbs5m1,8 x.B.S.5m.1,8 X 8 $ 5 M 1,8xbs5m1,8x85m1,7,2
/kaggle/input/test-black/test_cleaned_black_resized/nrr4ow4-0.png,nrr4ow4,# # #,PAPLOW,,paplow,0,2
/kaggle/input/test-black/test_cleaned_black_resized/loo3ncg-0.png,loo3ncg,L 0 0 3 N.G.,LOO3N (G,l003ng,loo3ng,3,5
/kaggle/input/test-black/test_cleaned_black_resized/hc0ulqk-0.png,hc0ulqk,2 1 to JTF ...,***,21tojtf,,0,0
/kaggle/input/test-black/test_cleaned_black_resized/a6d6ejh-0.png,a6d6ejh,a b. S. 0/ d. 1/6. c. 1/ ) 1.,: 6 1 6 : 1,abs0d16c11,6161,1,0
/kaggle/input/test-black/test_cleaned_black_resized/4hqru-0.png,4hqru,4th q r.u.,4 H Q R U,4thqru,4hqru,1,5
/kaggle/input/test-black/test_cleaned_black_resized/rbh9wyft-0.png,rbh9wyft,""" NEW YORK "" I am - you try to it",PAY !!AM OFF,newyorkiamyoutrytoit,payamoff,0,1
/kaggle/input/test-black/test_cleaned_black_resized/i5kd0omr-0.png,i5kd0omr,# S. K.D. D.D.M.M.T,IS N D 0 0 M T,skdddmmt,isnd00mt,2,4
/kaggle/input/test-black/test_cleaned_black_resized/zumj-0.png,zumj,Z U.M. J.,Z U M J,zumj,zumj,4,4
/kaggle/input/test-black/test_cleaned_black_resized/o3ag8-0.png,o3ag8,# 0 3 AGB.,03AGB,03agb,03agb,3,3
/kaggle/input/test-black/test_cleaned_black_resized/hqo6slvr-0.png,hqo6slvr,the next of the United States Senatorial Treasurer of the United States,ITOTSTRI,thenextoftheunitedstatessenatorialtreasureroftheunitedstates,itotstri,0,2
/kaggle/input/test-black/test_cleaned_black_resized/vhrnb-0.png,vhrnb,# VHRNB .,VHRNE,vhrnb,vhrne,5,4
/kaggle/input/test-black/test_cleaned_black_resized/fdb0-0.png,fdb0,25F.B.R.O.,FOOD,25fbro,food,0,1
/kaggle/input/test-black/test_cleaned_black_resized/6e8ky5vl-0.png,6e8ky5vl,""" Get Baby 5 w.",BE8H450/,getbaby5w,be8h450,1,3
/kaggle/input/test-black/test_cleaned_black_resized/72ok-0.png,72ok,7 2 0 k.,7.2 0 K,720k,720k,3,3
/kaggle/input/test-black/test_cleaned_black_resized/0msi-0.png,0msi,# D.M.S.I.,DOMSL,dmsi,domsl,3,0
/kaggle/input/test-black/test_cleaned_black_resized/dooeac1-0.png,dooeac1,D O O E O C 1,DOO E Q C 1,dooeoc1,dooeqc1,6,6
/kaggle/input/test-black/test_cleaned_black_resized/eeaveky-0.png,eeaveky,E.E.A.V.E.HY .,EERVENY,eeavehy,eerveny,6,5
/kaggle/input/test-black/test_cleaned_black_resized/qyro-0.png,qyro,12. QY RO,QYPO,12qyro,qypo,0,3
/kaggle/input/test-black/test_cleaned_black_resized/03zl9o-0.png,03zl9o,0 3 2/ 9 0.,032190,03290,032190,2,3
/kaggle/input/test-black/test_cleaned_black_resized/qj0gpg-0.png,qj0gpg,a j o.g.p.,Q J O G P G,ajogp,qjogpg,3,5
/kaggle/input/test-black/test_cleaned_black_resized/qh5udu-0.png,qh5udu,of these sides and the,9B5UJW,ofthesesidesandthe,9b5ujw,0,2
/kaggle/input/test-black/test_cleaned_black_resized/pkz82-0.png,pkz82,P K Z 8 2,PKZ8Z,pkz82,pkz8z,5,4
/kaggle/input/test-black/test_cleaned_black_resized/nis04e-0.png,nis04e,m is . 0 4e.,MIS QUE,mis04e,misque,5,3
/kaggle/input/test-black/test_cleaned_black_resized/tbcbw2c-0.png,tbcbw2c,T.B.C.B.W.2C.,T B C B W 2 0,tbcbw2c,tbcbw20,7,6
/kaggle/input/test-black/test_cleaned_black_resized/nfhgxq-0.png,nfhgxq,n.n. f.h.g.x.qu.,NFHGXQ,nnfhgxqu,nfhgxq,1,6
/kaggle/input/test-black/test_cleaned_black_resized/2mvjsa-0.png,2mvjsa,2MVS J.S.A,2 M V J S A,2mvsjsa,2mvjsa,3,6
/kaggle/input/test-black/test_cleaned_black_resized/0lfjfob-0.png,0lfjfob,2 1 2 1st person .,0%/06,2121stperson,006,0,1
/kaggle/input/test-black/test_cleaned_black_resized/k5lutd-0.png,k5lutd,year S.C C.N.O,*S < 6^0,yearsccno,s60,0,0
/kaggle/input/test-black/test_cleaned_black_resized/agti-0.png,agti,Other names are considered to be the most of the,ITEM,othernamesareconsideredtobethemostofthe,item,0,0
/kaggle/input/test-black/test_cleaned_black_resized/gc95-0.png,gc95,1990 9.95,9 0.95,1990995,9095,1,2
/kaggle/input/test-black/test_cleaned_black_resized/uwgf2-0.png,uwgf2,U W.G.2.,WW9 (2),uwg2,ww92,3,1
/kaggle/input/test-black/test_cleaned_black_resized/c0u7m-0.png,c0u7m,c.c.o.U. 7.m.,COUN,ccou7m,coun,1,2
/kaggle/input/test-black/test_cleaned_black_resized/bpc5hioe-0.png,bpc5hioe,"1,bbpc5hire .",BPCSHIDE,1bbpc5hire,bpcshide,0,6
/kaggle/input/test-black/test_cleaned_black_resized/q71wa-0.png,q71wa,# up ? 7 years of the,411@8,up7yearsofthe,4118,0,1
/kaggle/input/test-black/test_cleaned_black_resized/9snz6yol-0.png,9snz6yol,9s n.z6yo.,9 SN Z 6 Y O,9snz6yo,9snz6yo,7,7
/kaggle/input/test-black/test_cleaned_black_resized/3eo06-0.png,3eo06,2 7.706,30006,27706,30006,2,3
/kaggle/input/test-black/test_cleaned_black_resized/steu-0.png,steu,S.T.E.U.,STE U,steu,steu,4,4
/kaggle/input/test-black/test_cleaned_black_resized/g0atmsxc-0.png,g0atmsxc,goatm exc.,90ATMSXC,goatmexc,90atmsxc,6,7
/kaggle/input/test-black/test_cleaned_black_resized/ccphknh-0.png,ccphknh,C C.P.H. K.N.H.,COPHKOH,ccphknh,cophkoh,7,5
/kaggle/input/test-black/test_cleaned_black_resized/13bsgn2-0.png,13bsgn2,1.1 3/3 3.8 gr. 2.,4664G#0,113338gr2,4664g0,1,1
/kaggle/input/test-black/test_cleaned_black_resized/s3clp7-0.png,s3clp7,s. 3 C.L P.7,S3CLP7,s3clp7,s3clp7,6,6
/kaggle/input/test-black/test_cleaned_black_resized/uru17mq-0.png,uru17mq,6.r.r.v.1 7.m.a.,UNU17 M Q,6rrv17ma,unu17mq,1,6
/kaggle/input/test-black/test_cleaned_black_resized/ylk9pbpy-0.png,ylk9pbpy,g. ) 1/ 1/ k. 9. p. b.p. 9.,9IK9PBP9,g11k9pbp9,9ik9pbp9,0,5
/kaggle/input/test-black/test_cleaned_black_resized/5d7659-0.png,5d7659,e.d.f.6.e.,G & 7 6 S 9,edf6e,g76s9,2,0
/kaggle/input/test-black/test_cleaned_black_resized/80qkq-0.png,80qkq,# S. D.O.O. H.P.,8 D 4 K Q,sdoohp,8d4kq,0,3
/kaggle/input/test-black/test_cleaned_black_resized/1o5kcof-0.png,1o5kcof,1 0 5 4.C.O.F.,1 0 5 K COP,1054cof,105kcop,5,5
/kaggle/input/test-black/test_cleaned_black_resized/8fhvr-0.png,8fhvr,B.F. H. U.R.R.,B F H U B,bfhurr,bfhub,3,2
/kaggle/input/test-black/test_cleaned_black_resized/rtxicbh-0.png,rtxicbh,P.T.X.I.E.B.P.,AT*ICE,ptxiebp,atice,4,1
/kaggle/input/test-black/test_cleaned_black_resized/y68r-0.png,y68r,# yet yet by a B.B.r. and the B.O.,Y68R,yetyetbyabbrandthebo,y68r,1,4
/kaggle/input/test-black/test_cleaned_black_resized/4hdb-0.png,4hdb,4th d.,4.00,4thd,400,1,1
/kaggle/input/test-black/test_cleaned_black_resized/6xhz-0.png,6xhz,a b. G.O.O.O.O.O.O.O.O,6 X 8 Z,abgoooooooo,6x8z,0,3
/kaggle/input/test-black/test_cleaned_black_resized/5gxru5c-0.png,5gxru5c,s. g.H.R.U.S.C,GGHRUSC,sghrusc,gghrusc,4,4
/kaggle/input/test-black/test_cleaned_black_resized/p0w0j-0.png,p0w0j,P.O W.O. J.,P & W Q J,powoj,pwqj,3,1
/kaggle/input/test-black/test_cleaned_black_resized/zztd6-0.png,zztd6,zz z t.a.b.,zzT06,zzztab,zzt06,2,4
/kaggle/input/test-black/test_cleaned_black_resized/whs8wa-0.png,whs8wa,w.n.s.8w.a.,WHS&WA,wns8wa,whswa,5,3
/kaggle/input/test-black/test_cleaned_black_resized/ph2tst-0.png,ph2tst,p h.a t.s.t.,PLATST,phatst,platst,5,4
/kaggle/input/test-black/test_cleaned_black_resized/s8n5a5k-0.png,s8n5a5k,s o n.S.A.S.K.,4GW545K,sonsask,4gw545k,4,3
/kaggle/input/test-black/test_cleaned_black_resized/n0droc-0.png,n0droc,# M.D.B.C.,0000,mdbc,0000,0,1
/kaggle/input/test-black/test_cleaned_black_resized/kyswo-0.png,kyswo,May 5 up to,W 4 S W D,may5upto,w4swd,0,2
/kaggle/input/test-black/test_cleaned_black_resized/szuz-0.png,szuz,s 2 U ?,$2U>,s2u,2u,2,0
/kaggle/input/test-black/test_cleaned_black_resized/60dmyc0q-0.png,60dmyc0q,6 0 p.m.y.c.o.a,60PMY COQ,60pmycoa,60pmycoq,5,6
/kaggle/input/test-black/test_cleaned_black_resized/4hjvpr-0.png,4hjvpr,4 N. ) v.P.r.,4 N L V P R,4nvpr,4nlvpr,1,4
/kaggle/input/test-black/test_cleaned_black_resized/zcn0-0.png,zcn0,32 2 C. 4 0.,10.00,322c40,1000,0,1
/kaggle/input/test-black/test_cleaned_black_resized/08nxd77-0.png,08nxd77,0 8 n. 8. 2 7.,08MX077,08n827,08mx077,4,5
/kaggle/input/test-black/test_cleaned_black_resized/jw0hsa6n-0.png,jw0hsa6n,# I wish so a fan .,JWOHSA6N,iwishsoafan,jwohsa6n,1,7
/kaggle/input/test-black/test_cleaned_black_resized/0yoxyw5-0.png,0yoxyw5,o y.o x y. W. 5,0 9 0 X 9 W 5,oyoxyw5,090x9w5,6,4
/kaggle/input/test-black/test_cleaned_black_resized/lho2v-0.png,lho2v,""" L H.O.2 V.",LH02V,lho2v,lh02v,5,4
/kaggle/input/test-black/test_cleaned_black_resized/4cjt-0.png,4cjt,4c. ;t.,4CIT,4ct,4cit,2,3
/kaggle/input/test-black/test_cleaned_black_resized/pkf116-0.png,pkf116,1. p. # # FILE,PKF266,1pfile,pkf266,1,4
/kaggle/input/test-black/test_cleaned_black_resized/x31s3su-0.png,x31s3su,x 3 1 s 3 s.,* 3 1 $ 3.5 V,x31s3s,3135v,6,0
/kaggle/input/test-black/test_cleaned_black_resized/omcp7jt-0.png,omcp7jt,# the most of the Cottagas and the Cottagas and the Tenderland,OM C @ 7 J T,themostofthecottagasandthecottagasandthetenderland,omc7jt,1,3
/kaggle/input/test-black/test_cleaned_black_resized/iackdv2-0.png,iackdv2,I. A.CX 0/2,IA06002,iacx02,ia06002,3,3
/kaggle/input/test-black/test_cleaned_black_resized/eyqul0-0.png,eyqul0,e y q u.L 0,EY Q U LD,eyqul0,eyquld,6,5
/kaggle/input/test-black/test_cleaned_black_resized/xun9-0.png,xun9,ex up up .,XUN9,exupup,xun9,0,4
/kaggle/input/test-black/test_cleaned_black_resized/8vvo6nxj-0.png,8vvo6nxj,8 V.V.O.G.N.X.U.,8 V V O G N X J,8vvognxu,8vvognxj,6,7
/kaggle/input/test-black/test_cleaned_black_resized/6ezy-0.png,6ezy,a b. G. E. Z. Y.,G @ 2.90,abgezy,g290,0,0
/kaggle/input/test-black/test_cleaned_black_resized/zkw5-0.png,zkw5,# 2 1 K. 1/LB. 5.,2 K W 5,21k1lb5,2kw5,0,3
/kaggle/input/test-black/test_cleaned_black_resized/5xg9-0.png,5xg9,stock of the X G.G.O2 area,5XG9,stockofthexggo2area,5xg9,0,4
/kaggle/input/test-black/test_cleaned_black_resized/6rn1-0.png,6rn1,- 6 p.n.l.,6PK,6pnl,6pk,2,1
/kaggle/input/test-black/test_cleaned_black_resized/cc8am3d-0.png,cc8am3d,.000c.c.8a.m.3d.,CC8AM3D,000cc8am3d,cc8am3d,0,7
/kaggle/input/test-black/test_cleaned_black_resized/vr1n847a-0.png,vr1n847a,s.H. 1 in.8-2 2a.,4R1@847A,sh1in822a,4r1847a,1,2
/kaggle/input/test-black/test_cleaned_black_resized/am3zutsp-0.png,am3zutsp,"A. M. 3/Z "" U.T.S.P",AM 3 Z U T S P,am3zutsp,am3zutsp,8,8
/kaggle/input/test-black/test_cleaned_black_resized/pf6xwe54-0.png,pf6xwe54,a member of the House of Commons of the House of Commons,AMOUNT,amemberofthehouseofcommonsofthehouseofcommons,amount,1,0
/kaggle/input/test-black/test_cleaned_black_resized/p13ix-0.png,p13ix,sp 13 1 to,D NO V/,sp131to,dnov,0,0
/kaggle/input/test-black/test_cleaned_black_resized/eqyl-0.png,eqyl,one & U.I ...,EQVI,oneui,eqvi,0,2
/kaggle/input/test-black/test_cleaned_black_resized/1324mrg-0.png,1324mrg,. 1 3 2 4 in. R.G.,1324MRG,1324inrg,1324mrg,4,7
