captcha_text,chr_acc_beam_1,chr_acc_beam_2,chr_acc_beam_3,chr_acc_beam_4,chr_acc_beam_5,filename,med_b1,med_b2,med_b3,med_b4,med_b5,predicted_beam_1,predicted_beam_2,predicted_beam_3,predicted_beam_4,predicted_beam_5
7f3t77yk,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/7f3t77yk-0.png,0.625,0.625,0.625,0.625,0.625,7q3x774k,7q3x774k,7q3x774k,7q3x774k,7q3x774k
ah9z,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ah9z-0.png,1.0,1.0,1.0,1.0,1.0,ah9z,ah9z,ah9z,ah9z,ah9z
iwbeu,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/iwbeu-0.png,0.8,0.8,0.8,0.8,0.8,1wbeu,1wbeu,1wbeu,1wbeu,1wbeu
kg8qx9v2,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/kg8qx9v2-0.png,1.0,1.0,1.0,1.0,1.0,kg8qx9v2,kg8qx9v2,kg8qx9v2,kg8qx9v2,kg8qx9v2
83ii1ma7,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/83ii1ma7-0.png,0.875,0.875,0.875,0.875,0.875,q3ii1ma7,q3ii1ma7,q3ii1ma7,q3ii1ma7,q3ii1ma7
zdoblf,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/zdoblf-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,zd0blf,zd0blf,zd0blf,zd0blf,zd0blf
q9mqu13,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/q9mqu13-0.png,1.0,1.0,1.0,1.0,1.0,q9mqu13,q9mqu13,q9mqu13,q9mqu13,q9mqu13
11nm,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/11nm-0.png,1.0,1.0,1.0,1.0,1.0,11nm,11nm,11nm,11nm,11nm
85yt3,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/85yt3-0.png,0.8,0.8,0.8,0.8,0.8,85ytj,85ytj,85ytj,85ytj,85ytj
yfqf,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/yfqf-0.png,1.0,1.0,1.0,1.0,1.0,yfqf,yfqf,yfqf,yfqf,yfqf
gj8s,2,2,2,2,2,/kaggle/input/test-colour/test_cleaned_color_resized/gj8s-0.png,0.5,0.5,0.5,0.5,0.5,gj0r,gj0r,gj0r,gj0r,gj0r
wybb,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/wybb-0.png,1.0,1.0,1.0,1.0,1.0,wybb,wybb,wybb,wybb,wybb
8z5y,1,1,1,1,1,/kaggle/input/test-colour/test_cleaned_color_resized/8z5y-0.png,0.25,0.25,0.25,0.25,0.25,8e0v,8e0v,8e0v,8e0v,8e0v
zrfa0m0j,6,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/zrfa0m0j-0.png,0.75,0.875,0.875,0.875,0.875,zrfadmoj,zrfa0moj,zrfa0moj,zrfa0moj,zrfa0moj
xptpi,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/xptpi-0.png,0.8,0.8,0.8,0.8,0.8,xpipi,xpipi,xpipi,xpipi,xpipi
rv3io,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/rv3io-0.png,1.0,1.0,1.0,1.0,1.0,rv3io,rv3io,rv3io,rv3io,rv3io
1cfa40wy,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/1cfa40wy-0.png,1.0,1.0,1.0,1.0,1.0,1cfa40wy,1cfa40wy,1cfa40wy,1cfa40wy,1cfa40wy
xhqxfi,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/xhqxfi-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,xhqxti,xhqxti,xhqxti,xhqxti,xhqxti
0sia,0,0,0,0,0,/kaggle/input/test-colour/test_cleaned_color_resized/0sia-0.png,0.0,0.0,0.0,0.0,0.0,d51b,d51b,d51b,d51b,d51b
mkb7,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/mkb7-1.png,0.75,0.75,0.75,0.75,0.75,mkh7,mkh7,mkh7,mkh7,mkh7
1ozltu,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/1ozltu-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,zozltu,zozltu,zozltu,zozltu,zozltu
p1ci63,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/p1ci63-0.png,1.0,1.0,1.0,1.0,1.0,p1ci63,p1ci63,p1ci63,p1ci63,p1ci63
7q0agge,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/7q0agge-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,7qogge,7qogge,7qogge,7qogge,7qogge
66yeec0o,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/66yeec0o-0.png,0.875,0.875,0.875,0.875,0.875,66yeec0d,66yeec0d,66yeec0d,66yeec0d,66yeec0d
lsapv,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/lsapv-0.png,1.0,1.0,1.0,1.0,1.0,lsapv,lsapv,lsapv,lsapv,lsapv
dr1f,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/dr1f-0.png,1.0,1.0,1.0,1.0,1.0,dr1f,dr1f,dr1f,dr1f,dr1f
7qbyo,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/7qbyo-0.png,1.0,1.0,1.0,1.0,1.0,7qbyo,7qbyo,7qbyo,7qbyo,7qbyo
dydqsftd,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/dydqsftd-0.png,0.875,0.875,0.875,0.875,0.875,dydgsftd,dydgsftd,dydgsftd,dydgsftd,dydgsftd
bksz4,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/bksz4-0.png,1.0,1.0,1.0,1.0,1.0,bksz4,bksz4,bksz4,bksz4,bksz4
bf90d36,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/bf90d36-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,bfq0d36,bfq0d36,bfq0d36,bfq0d36,bfq0d36
w8soc,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/w8soc-0.png,0.8,0.8,0.8,0.8,0.8,w8soe,w8soe,w8soe,w8soe,w8soe
l9b4cou6,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/l9b4cou6-0.png,0.875,0.875,0.875,0.875,0.875,l9b4cdu6,l9b4cdu6,l9b4cdu6,l9b4cdu6,l9b4cdu6
w0brzjyz,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/w0brzjyz-0.png,1.0,1.0,1.0,1.0,1.0,w0brzjyz,w0brzjyz,w0brzjyz,w0brzjyz,w0brzjyz
vv4odhq6,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/vv4odhq6-0.png,1.0,1.0,1.0,1.0,1.0,vv4odhq6,vv4odhq6,vv4odhq6,vv4odhq6,vv4odhq6
ls3d,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ls3d-0.png,1.0,1.0,1.0,1.0,1.0,ls3d,ls3d,ls3d,ls3d,ls3d
mc01,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/mc01-0.png,1.0,1.0,1.0,1.0,1.0,mc01,mc01,mc01,mc01,mc01
fyhq8,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/fyhq8-0.png,0.8,0.8,0.8,0.8,0.8,fyhqb,fyhqb,fyhqb,fyhqb,fyhqb
hwev766,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/hwev766-0.png,1.0,1.0,1.0,1.0,1.0,hwev766,hwev766,hwev766,hwev766,hwev766
ja37ao13,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/ja37ao13-0.png,1.0,1.0,1.0,1.0,1.0,ja37ao13,ja37ao13,ja37ao13,ja37ao13,ja37ao13
ulb7ir,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/ulb7ir-0.png,1.0,1.0,1.0,1.0,1.0,ulb7ir,ulb7ir,ulb7ir,ulb7ir,ulb7ir
ugvgbp9,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/ugvgbp9-0.png,1.0,1.0,1.0,1.0,1.0,ugvgbp9,ugvgbp9,ugvgbp9,ugvgbp9,ugvgbp9
gw3l,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/gw3l-0.png,1.0,1.0,1.0,1.0,1.0,gw3l,gw3l,gw3l,gw3l,gw3l
vbj0ok,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/vbj0ok-0.png,1.0,1.0,1.0,1.0,1.0,vbj0ok,vbj0ok,vbj0ok,vbj0ok,vbj0ok
l9j1ovuz,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/l9j1ovuz-0.png,0.75,0.75,0.75,0.75,0.75,l9j0vuz,l9j0vuz,l9j0vuz,l9j0vuz,l9j0vuz
62h2rq,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/62h2rq-0.png,1.0,1.0,1.0,1.0,1.0,62h2rq,62h2rq,62h2rq,62h2rq,62h2rq
7yd13j,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/7yd13j-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,7ydl3f,7ydl3f,7ydl3f,7ydl3f,7ydl3f
cwwtxxdn,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/cwwtxxdn-0.png,1.0,1.0,1.0,1.0,1.0,cwwtxxdn,cwwtxxdn,cwwtxxdn,cwwtxxdn,cwwtxxdn
hxtahp3,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/hxtahp3-0.png,1.0,1.0,1.0,1.0,1.0,hxtahp3,hxtahp3,hxtahp3,hxtahp3,hxtahp3
kwwf5,4,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/kwwf5-0.png,0.8,1.0,1.0,1.0,1.0,kwuf5,kwwf5,kwwf5,kwwf5,kwwf5
5fx3r3h,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/5fx3r3h-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,5fx3b3h,5fx3b3h,5fx3b3h,5fx3b3h,5fx3b3h
8xbs5m1,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/8xbs5m1-0.png,1.0,1.0,1.0,1.0,1.0,8xbs5m1,8xbs5m1,8xbs5m1,8xbs5m1,8xbs5m1
nrr4ow4,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/nrr4ow4-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,nrr4qw4,nrr4qw4,nrr4qw4,nrr4qw4,nrr4qw4
loo3ncg,6,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/loo3ncg-0.png,0.8571428571428572,1.0,1.0,1.0,1.0,lo03ncg,loo3ncg,loo3ncg,loo3ncg,loo3ncg
hc0ulqk,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/hc0ulqk-0.png,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,y0jqk,y0jqk,y0jqk,y0jqk,y0jqk
a6d6ejh,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/a6d6ejh-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,a6d6cjh,a6d6cjh,a6d6cjh,a6d6cjh,a6d6cjh
4hqru,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/4hqru-0.png,1.0,1.0,1.0,1.0,1.0,4hqru,4hqru,4hqru,4hqru,4hqru
rbh9wyft,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/rbh9wyft-0.png,1.0,1.0,1.0,1.0,1.0,rbh9wyft,rbh9wyft,rbh9wyft,rbh9wyft,rbh9wyft
i5kd0omr,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/i5kd0omr-0.png,0.75,0.75,0.75,0.75,0.75,i5kd00mt,i5kd00mt,i5kd00mt,i5kd00mt,i5kd00mt
zumj,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/zumj-0.png,1.0,1.0,1.0,1.0,1.0,zumj,zumj,zumj,zumj,zumj
o3ag8,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/o3ag8-0.png,1.0,1.0,1.0,1.0,1.0,o3ag8,o3ag8,o3ag8,o3ag8,o3ag8
hqo6slvr,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/hqo6slvr-0.png,1.0,1.0,1.0,1.0,1.0,hqo6slvr,hqo6slvr,hqo6slvr,hqo6slvr,hqo6slvr
vhrnb,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/vhrnb-0.png,1.0,1.0,1.0,1.0,1.0,vhrnb,vhrnb,vhrnb,vhrnb,vhrnb
fdb0,2,2,2,2,2,/kaggle/input/test-colour/test_cleaned_color_resized/fdb0-0.png,0.5,0.5,0.5,0.5,0.5,f0bo,f0bo,f0bo,f0bo,f0bo
6e8ky5vl,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/6e8ky5vl-0.png,0.75,0.75,0.75,0.75,0.75,6e8hy5ul,6e8hy5ul,6e8hy5ul,6e8hy5ul,6e8hy5ul
72ok,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/72ok-0.png,1.0,1.0,1.0,1.0,1.0,72ok,72ok,72ok,72ok,72ok
0msi,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/0msi-0.png,1.0,1.0,1.0,1.0,1.0,0msi,0msi,0msi,0msi,0msi
dooeac1,6,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/dooeac1-0.png,0.8571428571428572,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,d0oeac1,d00eac1,d00eac1,d00eac1,d00eac1
eeaveky,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/eeaveky-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,eeavehy,eeavehy,eeavehy,eeavehy,eeavehy
qyro,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/qyro-0.png,1.0,1.0,1.0,1.0,1.0,qyro,qyro,qyro,qyro,qyro
03zl9o,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/03zl9o-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,o3zl9d,o3zl90,o3zl90,o3zl90,o3zl90
qj0gpg,5,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/qj0gpg-0.png,0.8333333333333334,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,6j0gpg,6jogpg,6jogpg,6jogpg,6jogpg
qh5udu,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/qh5udu-0.png,1.0,1.0,1.0,1.0,1.0,qh5udu,qh5udu,qh5udu,qh5udu,qh5udu
pkz82,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/pkz82-0.png,0.8,0.8,0.8,0.8,0.8,pkz8z,pkz8z,pkz8z,pkz8z,pkz8z
nis04e,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/nis04e-0.png,1.0,1.0,1.0,1.0,1.0,nis04e,nis04e,nis04e,nis04e,nis04e
tbcbw2c,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/tbcbw2c-0.png,1.0,1.0,1.0,1.0,1.0,tbcbw2c,tbcbw2c,tbcbw2c,tbcbw2c,tbcbw2c
nfhgxq,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/nfhgxq-0.png,1.0,1.0,1.0,1.0,1.0,nfhgxq,nfhgxq,nfhgxq,nfhgxq,nfhgxq
2mvjsa,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/2mvjsa-0.png,1.0,1.0,1.0,1.0,1.0,2mvjsa,2mvjsa,2mvjsa,2mvjsa,2mvjsa
0lfjfob,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/0lfjfob-0.png,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,qyfifob,qyfifob,qyfifob,qyfifob,qyfifob
k5lutd,4,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/k5lutd-0.png,0.6666666666666667,0.5,0.5,0.5,0.5,z5luto,zsluto,zsluto,zsluto,zsluto
agti,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/agti-0.png,1.0,1.0,1.0,1.0,1.0,agti,agti,agti,agti,agti
gc95,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/gc95-0.png,1.0,1.0,1.0,1.0,1.0,gc95,gc95,gc95,gc95,gc95
uwgf2,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/uwgf2-0.png,1.0,1.0,1.0,1.0,1.0,uwgf2,uwgf2,uwgf2,uwgf2,uwgf2
c0u7m,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/c0u7m-0.png,0.8,0.8,0.8,0.8,0.8,cou7m,cou7m,cou7m,cou7m,cou7m
bpc5hioe,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/bpc5hioe-0.png,1.0,1.0,1.0,1.0,1.0,bpc5hioe,bpc5hioe,bpc5hioe,bpc5hioe,bpc5hioe
q71wa,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/q71wa-0.png,1.0,1.0,1.0,1.0,1.0,q71wa,q71wa,q71wa,q71wa,q71wa
9snz6yol,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/9snz6yol-0.png,1.0,1.0,1.0,1.0,1.0,9snz6yol,9snz6yol,9snz6yol,9snz6yol,9snz6yol
3eo06,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/3eo06-0.png,0.6,0.6,0.6,0.6,0.6,3qoo6,3qoo6,3qoo6,3qoo6,3qoo6
steu,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/steu-0.png,1.0,1.0,1.0,1.0,1.0,steu,steu,steu,steu,steu
g0atmsxc,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/g0atmsxc-0.png,1.0,1.0,1.0,1.0,1.0,g0atmsxc,g0atmsxc,g0atmsxc,g0atmsxc,g0atmsxc
ccphknh,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/ccphknh-0.png,1.0,1.0,1.0,1.0,1.0,ccphknh,ccphknh,ccphknh,ccphknh,ccphknh
13bsgn2,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/13bsgn2-0.png,1.0,1.0,1.0,1.0,1.0,13bsgn2,13bsgn2,13bsgn2,13bsgn2,13bsgn2
s3clp7,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/s3clp7-0.png,1.0,1.0,1.0,1.0,1.0,s3clp7,s3clp7,s3clp7,s3clp7,s3clp7
uru17mq,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/uru17mq-0.png,1.0,1.0,1.0,1.0,1.0,uru17mq,uru17mq,uru17mq,uru17mq,uru17mq
ylk9pbpy,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/ylk9pbpy-0.png,1.0,1.0,1.0,1.0,1.0,ylk9pbpy,ylk9pbpy,ylk9pbpy,ylk9pbpy,ylk9pbpy
5d7659,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/5d7659-0.png,1.0,1.0,1.0,1.0,1.0,5d7659,5d7659,5d7659,5d7659,5d7659
80qkq,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/80qkq-0.png,1.0,1.0,1.0,1.0,1.0,80qkq,80qkq,80qkq,80qkq,80qkq
1o5kcof,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/1o5kcof-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,io5kcof,io5kcof,io5kcof,io5kcof,io5kcof
8fhvr,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/8fhvr-0.png,0.8,0.8,0.8,0.8,0.8,8fhur,8fhur,8fhur,8fhur,8fhur
rtxicbh,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/rtxicbh-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,ptxicby,ptxicby,ptxicby,ptxicby,ptxicby
y68r,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/y68r-0.png,1.0,1.0,1.0,1.0,1.0,y68r,y68r,y68r,y68r,y68r
4hdb,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/4hdb-0.png,1.0,1.0,1.0,1.0,1.0,4hdb,4hdb,4hdb,4hdb,4hdb
6xhz,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/6xhz-0.png,1.0,1.0,1.0,1.0,1.0,6xhz,6xhz,6xhz,6xhz,6xhz
5gxru5c,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/5gxru5c-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,sgxrusc,sgxrusc,sgxrusc,sgxrusc,sgxrusc
p0w0j,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/p0w0j-0.png,1.0,1.0,1.0,1.0,1.0,p0w0j,p0w0j,p0w0j,p0w0j,p0w0j
zztd6,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/zztd6-0.png,0.8,0.8,0.8,0.8,0.8,zztj6,zztj6,zztj6,zztj6,zztj6
whs8wa,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/whs8wa-0.png,1.0,1.0,1.0,1.0,1.0,whs8wa,whs8wa,whs8wa,whs8wa,whs8wa
ph2tst,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/ph2tst-0.png,1.0,1.0,1.0,1.0,1.0,ph2tst,ph2tst,ph2tst,ph2tst,ph2tst
s8n5a5k,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/s8n5a5k-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,qbn5a5k,g0n5a5k,g0n5a5k,g0n5a5k,g0n5a5k
n0droc,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/n0droc-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,n0or0c,n0or0c,n0or0c,n0or0c,n0or0c
kyswo,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/kyswo-0.png,1.0,1.0,1.0,1.0,1.0,kyswo,kyswo,kyswo,kyswo,kyswo
szuz,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/szuz-0.png,0.75,0.75,0.75,0.75,0.75,szvz,szvz,szvz,szvz,szvz
60dmyc0q,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/60dmyc0q-0.png,0.875,0.875,0.875,0.875,0.875,60pmyc0q,60pmyc0q,60pmyc0q,60pmyc0q,60pmyc0q
4hjvpr,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/4hjvpr-0.png,1.0,1.0,1.0,1.0,1.0,4hjvpr,4hjvpr,4hjvpr,4hjvpr,4hjvpr
zcn0,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/zcn0-0.png,0.75,0.75,0.75,0.75,0.75,zcno,zcno,zcno,zcno,zcno
08nxd77,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/08nxd77-0.png,1.0,1.0,1.0,1.0,1.0,08nxd77,08nxd77,08nxd77,08nxd77,08nxd77
jw0hsa6n,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/jw0hsa6n-0.png,1.0,1.0,1.0,1.0,1.0,jw0hsa6n,jw0hsa6n,jw0hsa6n,jw0hsa6n,jw0hsa6n
0yoxyw5,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0yoxyw5-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,oy0xyw5,oy0xyw5,oy0xyw5,oy0xyw5,oy0xyw5
lho2v,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/lho2v-0.png,1.0,1.0,1.0,1.0,1.0,lho2v,lho2v,lho2v,lho2v,lho2v
4cjt,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/4cjt-0.png,1.0,1.0,1.0,1.0,1.0,4cjt,4cjt,4cjt,4cjt,4cjt
pkf116,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/pkf116-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,pkf11b,pkf11b,pkf11b,pkf11b,pkf11b
x31s3su,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/x31s3su-0.png,1.0,1.0,1.0,1.0,1.0,x31s3su,x31s3su,x31s3su,x31s3su,x31s3su
omcp7jt,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/omcp7jt-0.png,1.0,1.0,1.0,1.0,1.0,omcp7jt,omcp7jt,omcp7jt,omcp7jt,omcp7jt
iackdv2,5,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/iackdv2-0.png,0.7142857142857143,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,iachov2,iackov2,iackov2,iackov2,iackov2
eyqul0,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/eyqul0-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,eyqulo,eyqulo,eyqulo,eyqulo,eyqulo
xun9,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/xun9-0.png,1.0,1.0,1.0,1.0,1.0,xun9,xun9,xun9,xun9,xun9
8vvo6nxj,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/8vvo6nxj-0.png,0.875,0.875,0.875,0.875,0.875,8vv06nxj,8vv06nxj,8vv06nxj,8vv06nxj,8vv06nxj
6ezy,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/6ezy-0.png,1.0,1.0,1.0,1.0,1.0,6ezy,6ezy,6ezy,6ezy,6ezy
zkw5,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/zkw5-0.png,1.0,1.0,1.0,1.0,1.0,zkw5,zkw5,zkw5,zkw5,zkw5
5xg9,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/5xg9-0.png,1.0,1.0,1.0,1.0,1.0,5xg9,5xg9,5xg9,5xg9,5xg9
6rn1,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/6rn1-0.png,0.75,0.75,0.75,0.75,0.75,6pn1,6pn1,6pn1,6pn1,6pn1
